Cam_typ	Clvt_sz	Site	Type	Cam_num	Cam_pt	Anim_num	Species	Behaviour	Day	Month	Year	Hour	Min	Sec	Age	Sex	Img_num	anim_hr	behav
reconyx	small	8	C	RH5	C2	402	Possum	RX	16	10	2020	22	58	28	Adult	Unknown	RCNX1054	402_RX_16_10_22	0
reconyx	small	8	C	RH5	C2	404	Whiptail	RX	17	10	2020	5	4	59	Adult	Unknown	RCNX1075	404_RX_17_10_5	0
reconyx	small	8	R	RH3	R1	411	Kangaroo	RX	17	10	2020	15	47	57	Adult	Unknown	RCNX1256	411_RX_17_10_15	0
reconyx	small	8	C	RH5	C2	412	Kangaroo	RX	17	10	2020	16	49	28	Adult	Female	RCNX1159	412_RX_17_10_16	0
reconyx	small	8	C	RH5	C2	413	Kangaroo	RX	17	10	2020	16	49	28	Juvenile	Unknown	RCNX1159	413_RX_17_10_16	0
reconyx	small	8	C	RH5	C2	414	Kangaroo	RX	17	10	2020	16	49	30	Juvenile	Unknown	RCNX1161	414_RX_17_10_16	0
reconyx	small	8	C	RH5	C2	415	Kangaroo	RX	17	10	2020	16	59	16	Adult	Male	RCNX1162	415_RX_17_10_16	0
reconyx	small	8	C	RH5	C2	417	Macropod	RX	18	10	2020	4	44	17	Unknown	Unknown	RCNX1213	417_RX_18_10_4	0
reconyx	small	8	R	RH7	R2	431	Whiptail	RX	18	10	2020	6	25	56	Adult	Unknown	RCNX1714	431_RX_18_10_6	0
reconyx	small	8	C	RH5	C2	432	Whiptail	RX	18	10	2020	6	22	57	Adult	Unknown	RCNX1321	432_RX_18_10_6	0
reconyx	small	8	C	RH5	C2	441	Kangaroo	RX	18	10	2020	17	4	30	Adult	Unknown	RCNX1432	441_RX_18_10_17	0
reconyx	small	8	C	RH5	C2	442	Kangaroo	RX	19	10	2020	6	43	37	Adult	Unknown	RCNX1443	442_RX_19_10_6	0
reconyx	small	8	C	RH5	C2	443	Kangaroo	RX	19	10	2020	7	17	47	Juvenile	Unknown	RCNX1456	443_RX_19_10_7	0
reconyx	small	8	C	RH5	C2	445	Kangaroo	RX	19	10	2020	13	25	1	Adult	Unknown	RCNX1510	445_RX_19_10_13	0
reconyx	small	8	R	RH3	R1	446	Kangaroo	RX	19	10	2020	15	30	8	Adult	FWPJ	RCNX1600	446_RX_19_10_15	0
reconyx	small	8	R	RH3	R1	447	Kangaroo	RX	19	10	2020	15	30	8	Joey	Unknown	RCNX1600	447_RX_19_10_15	0
reconyx	small	8	R	RH7	R2	451	Kangaroo	RX	25	10	2020	10	47	31	Adult	Unknown	RCNX4084	451_RX_25_10_10	0
reconyx	small	8	R	RH3	R1	452	Kangaroo	RX	18	10	2020	16	29	6	Adult	Unknown	RCNX1666	452_RX_18_10_16	0
reconyx	small	8	R	RH3	R1	455	Kangaroo	RX	20	10	2020	5	1	43	Adult	Unknown	RCNX1690	455_RX_20_10_5	0
reconyx	small	8	R	RH7	R2	472	Kangaroo	RX	20	10	2020	15	27	0	Joey	Unknown	RCNX3640	472_RX_20_10_15	0
reconyx	small	8	C	RH5	C2	480	Whiptail	RX	21	10	2020	5	23	57	Adult	Unknown	RCNX1816	480_RX_21_10_5	0
reconyx	small	8	C	RH5	C2	496	Whiptail	RX	23	10	2020	6	0	49	Adult	Unknown	RCNX2017	496_RX_23_10_6	0
reconyx	small	8	R	RH3	R1	501	Kangaroo	RX	23	10	2020	9	13	42	Adult	Male	RCNX2122	501_RX_23_10_9	0
reconyx	small	8	C	RH5	C2	504	Kangaroo	RX	23	10	2020	13	59	59	Juvenile	Unknown	RCNX2113	504_RX_23_10_13	0
reconyx	small	8	R	RH3	R1	505	Kangaroo	RX	23	10	2020	14	14	45	Adult	Male	RCNX2170	505_RX_23_10_14	0
reconyx	small	8	C	RH5	C2	506	Kangaroo	RX	23	10	2020	14	35	57	Adult	Unknown	RCNX2131	506_RX_23_10_14	0
reconyx	small	8	C	RH5	C2	507	Kangaroo	RX	23	10	2020	14	36	2	Adult	Unknown	RCNX2134	507_RX_23_10_14	0
reconyx	small	8	R	RH3	R1	509	Kangaroo	RX	23	10	2020	14	56	16	Adult	Male	RCNX2200	509_RX_23_10_14	0
reconyx	small	8	R	RH3	R1	514	Kangaroo	RX	23	10	2020	15	2	24	Adult	Male	RCNX2209	514_RX_23_10_15	0
reconyx	small	8	R	RH7	R2	528	Whiptail	RX	13	10	2020	16	53	20	Joey	Unknown	RCNX0221	528_RX_13_10_16	0
reconyx	small	8	R	RH7	R2	529	Whiptail	RX	13	10	2020	18	10	25	Adult	Unknown	RCNX0242	529_RX_13_10_18	0
reconyx	small	8	R	RH7	R2	530	Whiptail	RX	13	10	2020	18	10	25	Adult	Unknown	RCNX0243	530_RX_13_10_18	0
reconyx	small	8	R	RH7	R2	534	Kangaroo	RX	14	10	2020	6	12	32	Adult	Unknown	RCNX0277	534_RX_14_10_6	0
reconyx	small	8	R	RH7	R2	535	Kangaroo	RX	14	10	2020	6	12	32	Juvenile	Unknown	RCNX0277	535_RX_14_10_6	0
reconyx	small	8	R	RH7	R2	536	Kangaroo	RX	14	10	2020	6	12	59	Adult	FWPJ	RCNX0282	536_RX_14_10_6	0
reconyx	small	8	R	RH7	R2	537	Kangaroo	RX	14	10	2020	6	12	59	Joey	Unknown	RCNX0282	537_RX_14_10_6	0
reconyx	small	8	R	RH7	R2	540	Fox	RX	15	10	2020	3	6	52	Adult	Unknown	RCNX0433	540_RX_15_10_3	0
reconyx	small	8	R	RH7	R2	544	Whiptail	RX	15	10	2020	4	37	8	Juvenile	Unknown	RCNX0457	544_RX_15_10_4	0
reconyx	small	8	R	RH7	R2	546	Kangaroo	RX	15	10	2020	4	38	10	Adult	Unknown	RCNX0481	546_RX_15_10_4	0
reconyx	small	8	R	RH7	R2	547	Kangaroo	RX	15	10	2020	4	46	51	Juvenile	Unknown	RCNX0493	547_RX_15_10_4	0
reconyx	small	8	R	RH7	R2	548	Kangaroo	RX	15	10	2020	4	53	42	Adult	FWPJ	RCNX0502	548_RX_15_10_4	0
reconyx	small	8	R	RH7	R2	549	Kangaroo	RX	15	10	2020	4	53	42	Joey	Unknown	RCNX0502	549_RX_15_10_4	0
reconyx	small	8	R	RH7	R2	550	Kangaroo	RX	15	10	2020	5	28	51	Adult	Unknown	RCNX0523	550_RX_15_10_5	0
reconyx	small	8	R	RH7	R2	552	Kangaroo	RX	15	10	2020	5	35	49	Adult	FWPJ	RCNX0553	552_RX_15_10_5	0
reconyx	small	8	R	RH7	R2	553	Kangaroo	RX	15	10	2020	5	35	49	Joey	Unknown	RCNX0553	553_RX_15_10_5	0
reconyx	small	8	R	RH7	R2	554	Kangaroo	RX	15	10	2020	5	35	57	Adult	Male	RCNX0556	554_RX_15_10_5	0
reconyx	small	8	R	RH7	R2	555	Kangaroo	RX	15	10	2020	5	3	54	Adult	FWPJ	RCNX0562	555_RX_15_10_5	0
reconyx	small	8	R	RH7	R2	556	Kangaroo	RX	15	10	2020	5	36	54	Joey	Unknown	RCNX0562	556_RX_15_10_5	0
reconyx	small	8	R	RH7	R2	558	Kangaroo	RX	16	10	2020	15	11	59	Adult	Unknown	RCNX1012	558_RX_16_10_15	0
reconyx	small	8	R	RH3	R1	559	Whiptail	RX	18	10	2020	5	52	56	Adult	Unknown	RCNX1363	559_RX_18_10_5	0
reconyx	small	8	R	RH7	R2	560	Whiptail	RX	18	10	2020	5	49	11	Adult	FWPJ	RCNX1663	560_RX_18_10_5	0
reconyx	small	8	R	RH7	R2	562	Whiptail	RX	18	10	2020	17	55	11	Adult	Unknown	RCNX2131	562_RX_18_10_17	0
reconyx	small	8	R	RH7	R2	564	Kangaroo	RX	19	10	2020	14	41	56	Adult	FWPJ	RCNX2896	564_RX_19_10_14	0
reconyx	small	8	R	RH7	R2	565	Kangaroo	RX	19	10	2020	14	41	58	Joey	Unknown	RCNX2899	565_RX_19_10_14	0
reconyx	small	8	R	RH3	R1	566	Kangaroo	RX	19	10	2020	16	22	34	Adult	FWPJ	RCNX1660	566_RX_19_10_16	0
reconyx	small	8	R	RH3	R1	567	Kangaroo	RX	19	10	2020	16	22	34	Joey	Unknown	RCNX1660	567_RX_19_10_16	0
reconyx	small	8	R	RH7	R2	572	Kangaroo	RX	20	10	2020	5	31	56	Adult	FWPJ	RCNX3295	572_RX_20_10_5	0
reconyx	small	8	R	RH7	R2	573	Kangaroo	RX	20	10	2020	5	31	56	Joey	Unknown	RCNX3295	573_RX_20_10_5	0
reconyx	small	8	R	RH7	R2	574	Kangaroo	RX	20	10	2020	6	23	35	Adult	Unknown	RCNX3304	574_RX_20_10_6	0
reconyx	small	8	R	RH7	R2	576	Kangaroo	RX	20	10	2020	6	33	9	Adult	Female	RCNX3310	576_RX_20_10_6	0
reconyx	small	8	R	RH7	R2	577	Kangaroo	RX	20	10	2020	6	33	12	Juvenile	Unknown	RCNX3313	577_RX_20_10_6	0
reconyx	small	8	R	RH7	R2	578	Kangaroo	RX	20	10	2020	15	6	55	Adult	Female	RCNX3631	578_RX_20_10_15	0
reconyx	small	8	R	RH7	R2	583	Fox	RX	20	10	2020	21	58	30	Adult	Unknown	RCNX3685	583_RX_20_10_21	0
reconyx	small	8	R	RH7	R2	584	Fox	RX	20	10	2020	22	34	29	Adult	Unknown	RCNX3688	584_RX_20_10_22	0
reconyx	small	8	R	RH7	R2	585	Kangaroo	RX	21	10	2020	6	54	21	Adult	Unknown	RCNX3724	585_RX_21_10_6	0
reconyx	small	8	R	RH7	R2	586	Kangaroo	RX	21	10	2020	13	24	43	Juvenile	Unknown	RCNX3841	586_RX_21_10_13	0
reconyx	small	8	R	RH7	R2	587	Kangaroo	RX	21	10	2020	13	24	43	Adult	Female	RCNX3841	587_RX_21_10_13	0
reconyx	small	8	R	RH7	R2	588	Fox	RX	21	10	2020	20	13	1	Adult	Unknown	RCNX3865	588_RX_21_10_20	0
reconyx	small	8	R	RH7	R2	589	Kangaroo	RX	23	10	2020	5	56	32	Adult	Female	RCNX3934	589_RX_23_10_5	0
reconyx	small	8	R	RH7	R2	591	Kangaroo	RX	23	10	2020	6	5	25	Adult	FWPJ	RCNX3943	591_RX_23_10_6	0
reconyx	small	8	R	RH7	R2	592	Kangaroo	RX	23	10	2020	6	5	25	Joey	Unknown	RCNX3943	592_RX_23_10_6	0
reconyx	small	8	R	RH7	R2	593	Kangaroo	RX	24	10	2020	6	20	50	Adult	Unknown	RCNX4015	593_RX_24_10_6	0
reconyx	small	8	R	RH3	R1	595	Whiptail	RX	14	10	2020	3	58	36	Adult	Unknown	RCNX0328	595_RX_14_10_3	0
reconyx	small	8	R	RH3	R1	598	Kangaroo	RX	14	10	2020	5	3	48	Adult	FWPJ	RCNX0343	598_RX_14_10_5	0
reconyx	small	8	R	RH3	R1	599	Kangaroo	RX	14	10	2020	5	3	48	Joey	Unknown	RCNX0343	599_RX_14_10_5	0
reconyx	small	8	R	RH3	R1	602	Kangaroo	RX	14	10	2020	5	5	50	Adult	Unknown	RCNX0376	602_RX_14_10_5	0
reconyx	small	8	R	RH3	R1	609	Kangaroo	RX	14	10	2020	14	26	18	Adult	Unknown	RCNX0526	609_RX_14_10_14	0
reconyx	small	8	R	RH3	R1	610	Kangaroo	RX	14	10	2020	14	32	3	Adult	Unknown	RCNX0541	610_RX_14_10_14	0
reconyx	small	8	R	RH3	R1	612	Kangaroo	RX	14	10	2020	16	8	31	Adult	Unknown	RCNX0550	612_RX_14_10_16	0
reconyx	small	8	R	RH3	R1	613	Kangaroo	RX	14	10	2020	17	51	42	Adult	Unknown	RCNX0572	613_RX_14_10_17	0
reconyx	small	8	R	RH3	R1	627	Kangaroo	RX	15	10	2020	5	33	41	Adult	Unknown	RCNX0670	627_RX_15_10_5	0
reconyx	small	8	R	RH3	R1	628	Kangaroo	RX	15	10	2020	5	33	41	Adult	Unknown	RCNX0670	628_RX_15_10_5	0
reconyx	small	8	R	RH3	R1	629	Kangaroo	RX	15	10	2020	5	33	47	Adult	Unknown	RCNX0676	629_RX_15_10_5	0
reconyx	small	8	R	RH3	R1	636	Whiptail	RX	15	10	2020	6	19	37	Adult	FWPJ	RCNX0727	636_RX_15_10_6	0
reconyx	small	8	R	RH3	R1	637	Whiptail	RX	15	10	2020	6	19	37	Joey	Unknown	RCNX0727	637_RX_15_10_6	0
reconyx	small	8	R	RH3	R1	641	Kangaroo	RX	15	10	2020	15	33	23	Adult	FWPJ	RCNX0781	641_RX_15_10_15	0
reconyx	small	8	R	RH3	R1	642	Kangaroo	RX	15	10	2020	15	33	23	Joey	Unknown	RCNX0781	642_RX_15_10_15	0
reconyx	small	8	R	RH3	R1	645	Kangaroo	RX	15	10	2020	15	41	5	Adult	FWPJ	RCNX0793	645_RX_15_10_15	0
reconyx	small	8	R	RH3	R1	646	Kangaroo	RX	15	10	2020	15	14	5	Joey	Unknown	RCNX0793	646_RX_15_10_15	0
reconyx	small	8	R	RH3	R1	649	Kangaroo	RX	15	10	2020	15	41	55	Adult	Unknown	RCNX0802	649_RX_15_10_15	0
reconyx	small	8	R	RH3	R1	650	Kangaroo	RX	15	10	2020	15	43	17	Adult	FWPJ	RCNX0808	650_RX_15_10_15	0
reconyx	small	8	R	RH3	R1	651	Kangaroo	RX	15	10	2020	15	43	17	Joey	Unknown	RCNX0808	651_RX_15_10_15	0
reconyx	small	8	R	RH3	R1	652	Kangaroo	RX	15	10	2020	15	43	17	Adult	FWPJ	RCNX0811	652_RX_15_10_15	0
reconyx	small	8	R	RH3	R1	653	Kangaroo	RX	15	10	2020	15	43	17	Joey	Unknown	RCNX0811	653_RX_15_10_15	0
reconyx	small	8	R	RH3	R1	654	Kangaroo	RX	15	10	2020	15	44	5	Adult	FWPJ	RCNX0817	654_RX_15_10_15	0
reconyx	small	8	R	RH3	R1	655	Kangaroo	RX	15	10	2020	15	44	5	Joey	Unknown	RCNX0817	655_RX_15_10_15	0
reconyx	small	8	R	RH3	R1	660	Kangaroo	RX	16	10	2020	6	39	11	Adult	Unknown	RCNX0910	660_RX_16_10_6	0
reconyx	small	8	R	RH3	R1	661	Kangaroo	RX	16	10	2020	6	39	23	Adult	Unknown	RCNX0913	661_RX_16_10_6	0
reconyx	small	8	R	RH3	R1	662	Kangaroo	RX	16	10	2020	6	44	3	Adult	Female	RCNX0934	662_RX_16_10_6	0
reconyx	small	8	R	RH3	R1	663	Kangaroo	RX	16	10	2020	6	43	34	Juvenile	Unknown	RCNX0928	663_RX_16_10_6	0
reconyx	small	8	R	RH3	R1	664	Kangaroo	RX	16	10	2020	6	43	8	Adult	Male	RCNX0925	664_RX_16_10_6	0
reconyx	small	8	R	RH3	R1	665	Kangaroo	RX	16	10	2020	13	32	11	Adult	Unknown	RCNX0982	665_RX_16_10_13	0
reconyx	small	8	R	RH3	R1	667	Kangaroo	RX	16	10	2020	15	19	13	Adult	FWPJ	RCNX1009	667_RX_16_10_15	0
reconyx	small	8	R	RH3	R1	668	Kangaroo	RX	16	10	2020	15	19	13	Joey	Unknown	RCNX1009	668_RX_16_10_15	0
reconyx	small	8	R	RH3	R1	670	Kangaroo	RX	16	10	2020	15	37	56	Adult	Unknown	RCNX1012	670_RX_16_10_15	0
reconyx	small	8	R	RH3	R1	671	Kangaroo	RX	16	10	2020	15	38	17	Juvenile	Unknown	RCNX1015	671_RX_16_10_15	0
reconyx	small	8	R	RH3	R1	672	Kangaroo	RX	16	10	2020	15	38	17	Adult	Unknown	RCNX1015	672_RX_16_10_15	0
reconyx	small	8	R	RH3	R1	673	Kangaroo	RX	16	10	2020	15	38	23	Adult	FWPJ	RCNX1021	673_RX_16_10_15	0
reconyx	small	8	R	RH3	R1	674	Kangaroo	RX	16	10	2020	15	38	23	Joey	Unknown	RCNX1021	674_RX_16_10_15	0
reconyx	small	8	R	RH3	R1	675	Kangaroo	RX	16	10	2020	15	38	29	Adult	Unknown	RCNX1024	675_RX_16_10_15	0
reconyx	small	8	R	RH3	R1	676	Kangaroo	RX	16	10	2020	16	4	28	Adult	Unknown	RCNX1037	676_RX_16_10_16	0
reconyx	small	8	R	RH3	R1	677	Kangaroo	RX	16	10	2020	16	6	49	Adult	Male	RCNX1039	677_RX_16_10_16	0
reconyx	small	8	R	RH3	R1	680	Kangaroo	RX	16	10	2020	17	15	13	Adult	Unknown	RCNX1060	680_RX_16_10_17	0
reconyx	small	8	R	RH3	R1	681	Kangaroo	RX	16	10	2020	17	15	13	Juvenile	Unknown	RCNX1060	681_RX_16_10_17	0
reconyx	small	8	R	RH3	R1	682	Kangaroo	RX	16	10	2020	17	15	13	Adult	Unknown	RCNX1060	682_RX_16_10_17	0
reconyx	small	8	R	RH3	R1	683	Kangaroo	RX	16	10	2020	17	16	30	Adult	Male	RCNX1087	683_RX_16_10_17	0
reconyx	small	8	R	RH3	R1	684	Kangaroo	RX	16	10	2020	17	15	40	Adult	Unknown	RCNX1075	684_RX_16_10_17	0
reconyx	small	8	R	RH3	R1	685	Kangaroo	RX	16	10	2020	17	56	10	Adult	Unknown	RCNX1102	685_RX_16_10_17	0
reconyx	small	8	R	RH3	R1	686	Kangaroo	RX	16	10	2020	17	59	10	Adult	Unknown	RCNX1102	686_RX_16_10_17	0
reconyx	small	8	R	RH3	R1	687	Kangaroo	RX	16	10	2020	18	16	46	Adult	Unknown	RCNX1114	687_RX_16_10_18	0
reconyx	small	8	R	RH3	R1	688	Kangaroo	RX	16	10	2020	18	16	46	Adult	Unknown	RCNX1115	688_RX_16_10_18	0
reconyx	small	8	R	RH3	R1	689	Kangaroo	RX	16	10	2020	18	17	22	Adult	Unknown	RCNX1120	689_RX_16_10_18	0
reconyx	small	8	R	RH3	R1	690	Kangaroo	RX	17	10	2020	5	25	58	Adult	FWPJ	RCNX1201	690_RX_17_10_5	0
reconyx	small	8	R	RH3	R1	691	Kangaroo	RX	17	10	2020	5	25	58	Joey	Unknown	RCNX1201	691_RX_17_10_5	0
reconyx	small	8	R	Rh3	R1	692	Kangaroo	RX	17	10	2020	7	33	55	Adult	Male	RCNX1228	692_RX_17_10_7	0
reconyx	small	8	R	RH3	R1	693	Kangaroo	RX	17	10	2020	15	47	56	Adult	Unknown	RCNX1255	693_RX_17_10_15	0
reconyx	small	8	R	RH3	R1	694	Kangaroo	RX	17	10	2020	15	50	43	Adult	FWPJ	RCNX1261	694_RX_17_10_15	0
reconyx	small	8	R	RH3	R1	695	Kangaroo	RX	17	10	2020	15	50	43	Juvenile	Unknown	RCNX1261	695_RX_17_10_15	0
reconyx	small	8	R	RH3	R1	696	Kangaroo	RX	17	10	2020	15	51	28	Adult	FWPJ	RCNX1264	696_RX_17_10_15	0
reconyx	small	8	R	RH3	R1	697	Kangaroo	RX	17	10	2020	15	51	28	Joey	Unknown	RCNX1264	697_RX_17_10_15	0
reconyx	small	8	R	RH3	R1	698	Kangaroo	RX	17	10	2020	15	50	43	Joey	Unknown	RCNX1261	698_RX_17_10_15	0
reconyx	small	8	R	RH3	R1	699	Kangaroo	RX	17	10	2020	15	51	28	Juvenile	Unknown	RCNX1264	699_RX_17_10_15	0
reconyx	small	8	R	RH3	R1	703	Kangaroo	RX	18	10	2020	5	38	13	Adult	Unknown	RCNX1354	703_RX_18_10_5	0
reconyx	small	8	R	RH7	R2	704	Whiptail	RX	18	10	2020	5	49	11	Joey	Unknown	RCNX1663	704_RX_18_10_5	0
reconyx	small	8	R	RH3	R1	709	Kangaroo	RX	18	10	2020	7	35	48	Adult	Unknown	RCNX1420	709_RX_18_10_7	0
reconyx	small	8	R	RH3	R1	710	Kangaroo	RX	18	10	2020	15	31	20	Adult	FWPJ	RCNX1471	710_RX_18_10_15	0
reconyx	small	8	R	RH3	R1	711	Kangaroo	RX	18	10	2020	15	31	20	Joey	Unknown	RCNX1471	711_RX_18_10_15	0
reconyx	small	8	R	RH3	R1	714	Kangaroo	RX	19	10	2020	15	33	16	Adult	Unknown	RCNX1618	714_RX_19_10_15	0
reconyx	small	8	R	RH3	R1	715	Kangaroo	RX	19	10	2020	15	33	20	Adult	Unknown	RCNX1621	715_RX_19_10_15	0
reconyx	small	8	R	RH3	R1	716	Kangaroo	RX	19	10	2020	15	34	37	Adult	FWPJ	RCNX1630	716_RX_19_10_15	0
reconyx	small	8	R	RH3	R1	717	Kangaroo	RX	19	10	2020	15	34	37	Joey	Unknown	RCNX1630	717_RX_19_10_15	0
reconyx	small	8	R	RH3	R1	718	Kangaroo	RX	19	10	2020	15	34	39	Juvenile	Unknown	RCNX1633	718_RX_19_10_15	0
reconyx	small	8	R	RH3	R1	727	Kangaroo	RX	20	10	2020	15	43	35	Adult	Unknown	RCNX1801	727_RX_20_10_15	0
reconyx	small	8	R	RH3	R1	728	Kangaroo	RX	20	10	2020	15	43	38	Adult	FWPJ	RCNX1804	728_RX_20_10_15	0
reconyx	small	8	R	RH3	R1	729	Kangaroo	RX	20	10	2020	15	43	38	Joey	Unknown	RCNX1804	729_RX_20_10_15	0
reconyx	small	8	R	RH3	R1	731	Kangaroo	RX	20	10	2020	16	7	17	Adult	Unknown	RCNX1813	731_RX_20_10_16	0
reconyx	small	8	R	RH3	R1	732	Kangaroo	RX	20	10	2020	16	9	6	Adult	Male	RCNX1819	732_RX_20_10_16	0
reconyx	small	8	R	RH3	R1	734	Kangaroo	RX	20	10	2020	16	9	28	Adult	Unknown	RCNX1822	734_RX_20_10_16	0
reconyx	small	8	R	RH3	R1	735	Kangaroo	RX	20	10	2020	17	6	11	Adult	Unknown	RCNX1828	735_RX_20_10_17	0
reconyx	small	8	R	RH3	R1	744	Kangaroo	RX	21	10	2020	6	11	48	Adult	Unknown	RCNX1867	744_RX_21_10_6	0
reconyx	small	8	R	RH3	R1	747	Kangaroo	RX	21	10	2020	6	14	36	Adult	Male	RCNX1876	747_RX_21_10_6	0
reconyx	small	8	R	RH3	R1	748	Kangaroo	RX	21	10	2020	6	24	49	Adult	FWPJ	RCNX1882	748_RX_21_10_6	0
reconyx	small	8	R	RH3	R1	749	Kangaroo	RX	21	10	2020	6	24	48	Joey	Unknown	RCNX1882	749_RX_21_10_6	0
reconyx	small	8	R	RH3	R1	750	Whiptail	RX	21	10	2020	6	26	43	Adult	Unknown	RCNX1885	750_RX_21_10_6	0
reconyx	small	8	R	RH3	R1	755	Kangaroo	RX	23	10	2020	14	35	13	Adult	FWPJ	RCNX2182	755_RX_23_10_14	0
reconyx	small	8	R	RH3	R1	756	Kangaroo	RX	23	10	2020	14	35	13	Joey	Unknown	RCNX2182	756_RX_23_10_14	0
reconyx	small	8	R	RH3	R1	758	Kangaroo	RX	23	10	2020	8	31	48	Juvenile	Unknown	RCNX2110	758_RX_23_10_8	0
reconyx	small	8	R	RH3	R1	759	Kangaroo	RX	23	10	2020	14	44	8	Adult	FWPJ	RCNX2194	759_RX_23_10_14	0
reconyx	small	8	R	RH3	R1	760	Kangaroo	RX	23	10	2020	14	55	2	Joey	Unknown	RCNX2197	760_RX_23_10_14	0
reconyx	small	8	R	RH3	R1	761	Kangaroo	RX	23	10	2020	8	45	44	Juvenile	Unknown	RCNX2116	761_RX_23_10_8	0
reconyx	small	8	R	RH3	R1	762	Kangaroo	RX	23	10	2020	14	59	12	Adult	Male	RCNX2203	762_RX_23_10_14	0
reconyx	small	8	R	RH3	R1	764	Kangaroo	RX	24	10	2020	6	21	21	Adult	Unknown	RCNX2233	764_RX_24_10_6	0
reconyx	small	8	R	RH3	R1	828	Whiptail	RX	15	10	2020	6	20	32	Juvenile	Unknown	RCNX0733	828_RX_15_10_6	0
swift	large	5	R	SE51	R2	831	Kangaroo	RX	4	11	2020	8	58	24	Adult	Unknown	SYER1228	831_RX_4_11_8	0
swift	large	5	R	SE51	R2	845	Dog	RX	7	11	2020	5	13	51	Adult	Unknown	SYER5038	845_RX_7_11_5	0
swift	large	5	R	SE51	R2	846	Dog	RX	7	11	2020	18	56	2	Adult	Unknown	SYER5446	846_RX_7_11_18	0
swift	large	5	R	SE51	R2	847	Dog	RX	9	11	2020	2	17	55	Adult	Unknown	SYER5470	847_RX_9_11_2	0
swift	large	5	R	SE51	R2	848	Dog	RX	9	11	2020	16	19	27	Adult	Unknown	SYER7241	848_RX_9_11_16	0
swift	large	5	R	SE51	R2	851	Kangaroo	RX	13	11	2020	0	41	27	Adult	Unknown	SYER0460	851_RX_13_11_0	0
swift	large	5	R	SE51	R2	857	Kangaroo	RX	15	11	2020	17	37	32	Adult	Unknown	SYER2590	857_RX_15_11_17	0
swift	large	5	R	SE51	R2	858	Kangaroo	RX	15	11	2020	17	37	33	Adult	Unknown	SYER2591	858_RX_15_11_17	0
reconyx	small	6	C	UQ21	C3	864	Macropod	RX	4	11	2020	1	6	24	Adult	Unknown	IMG_0040	864_RX_4_11_1	0
reconyx	large	7	C	UQ11	C3	871	Kangaroo	CC	26	11	2020	15	37	26	Adult	Unknown	IMG_0331	871_CC_26_11_15	1
reconyx	large	7	C	UQ11	C3	872	Kangaroo	CC	26	11	2020	15	37	26	Adult	Unknown	IMG_0331	872_CC_26_11_15	1
swift	small	11	R	SE52	R1	885	Dog	RX	13	10	2020	18	23	30	Adult	Unknown	SYER0724	885_RX_13_10_18	0
swift	small	11	C	SE50	C4	889	Kangaroo	RX	15	10	2020	0	13	43	Adult	Unknown	SYER1408	889_RX_15_10_0	0
swift	small	11	C	SE50	C4	890	Dog	RX	15	10	2020	3	22	48	Adult	Unknown	SYER1411	890_RX_15_10_3	0
swift	small	11	C	SE50	C4	891	Kangaroo	RX	15	10	2020	17	2	34	Adult	Unknown	SYER2146	891_RX_15_10_17	0
swift	small	11	R	SE52	R1	894	Dog	RX	17	10	2020	3	51	28	Adult	Unknown	SYER4762	894_RX_17_10_3	0
swift	small	11	R	SE52	R1	895	Dog	RX	17	10	2020	3	51	28	Adult	Unknown	SYER4762	895_RX_17_10_3	0
swift	small	11	R	SE52	R1	901	Kangaroo	RX	18	10	2020	19	34	32	Adult	Unknown	SYER7120	901_RX_18_10_19	0
swift	small	11	R	SE52	R1	913	Cow	RX	24	10	2020	6	22	18	Adult	Female	SYER0145	913_RX_24_10_6	0
swift	small	11	R	SE52	R1	924	Kangaroo	RX	14	10	2020	0	41	27	Adult	Unknown	SYER0772	924_RX_14_10_0	0
swift	small	11	R	SE52	R1	935	Kangaroo	RX	21	10	2020	0	9	59	Adult	Male	SYER6937	935_RX_21_10_0	0
swift	small	11	R	SE52	R1	941	Cow	RX	21	10	2020	6	41	41	Adult	Unknown	SYER8542	941_RX_21_10_6	0
swift	small	15	C	S04	C1	965	Cat	CC	14	10	2020	11	43	47	Adult	Unknown	SYCW4771	965_CC_14_10_11	1
swift	small	15	C	S16	C4	965	Cat	CC	14	10	2020	16	1	16	Adult	Unknown	SYCW4452	965_CC_14_10_16	1
swift	large	17	C	UQ55	C3	971	Monitor	CC	18	10	2020	2	24	1	Adult	Unknown	IMG_0049	971_CC_18_10_2	1
swift	large	17	R	UQ11	R2	973	Hare	RX	15	10	2020	0	11	31	Adult	Unknown	IMG_5161	973_RX_15_10_0	0
swift	large	17	R	UQ11	R2	977	Hare	RX	21	10	2020	1	26	10	Adult	Unknown	IMG_9157	977_RX_21_10_1	0
reconyx	large	18	C	SE54	C3	981	Hare	RX	6	11	2020	3	11	35	Adult	Unknown	SYER5116	981_RX_6_11_3	0
swift	small	19	C	S15	C4	988	Hare	RX	30	11	2020	7	4	6	Adult	Unknown	SYCW2383	988_RX_30_11_7	0
swift	small	19	R	S08	R1	994	Dog	RX	8	12	2020	19	54	32	Adult	Unknown	SYCW4938	994_RX_8_12_19	0
reconyx	small	21	R	RH1	R1	1013	Hare	RX	27	11	2020	23	52	18	Adult	Unknown	RCNX2161	1013_RX_27_11_23	0
reconyx	small	21	R	RH1	R1	1021	Hare	RX	2	12	2020	0	33	40	Adult	Unknown	RCNX6154	1021_RX_2_12_0	0
